geo,Sector_name,OBS_VALUE,TIME_PERIOD
IT,5.F.2 - Annual Change in Total Long-term C Storage,-239.40693,2018.0
IT,5.F.2 - Annual Change in Total Long-term C Storage,-142.2126,2019.0
IT,5.F.3 - Annual Change in Total Long-term C Storage in HWP Waste,-567.96966,2002.0
IT,5.F.3 - Annual Change in Total Long-term C Storage in HWP Waste,-228.00565,2003.0
IT,5.F.3 - Annual Change in Total Long-term C Storage in HWP Waste,-440.17145,2012.0
IT,5.F.3 - Annual Change in Total Long-term C Storage in HWP Waste,-244.60166,2014.0
NL,4.A - Forest Land,-2263.66782,1991.0
NL,4.A - Forest Land,-2350.54384,1993.0
NL,4.A - Forest Land,-2563.94619,2001.0
NL,4.A - Forest Land,-2565.73298,2002.0
NL,4.A - Forest Land,-2864.33464,2009.0
NL,4.A.1 - Forest Land remaining forest land,-1782.34118,1999.0
NL,4.A.1 - Forest Land remaining forest land,-1641.09806,2014.0
NL,4.A.1 - Forest Land remaining forest land,-1632.46533,2015.0
NL,4.A.1 - Forest Land remaining forest land,-1613.32202,2018.0
NL,4.A.1 - Forest Land remaining forest land,-1355.99962,2022.0
NL,4.A.2 - Land converted to forest land,-775.7373,2000.0
NL,4.A.2 - Land converted to forest land,-775.08413,2005.0
NL,4.A.2 - Land converted to forest land,-832.48656,2008.0
NL,4.A.2 - Land converted to forest land,-702.41913,2023.0
NL,4.C.2 - Land converted to grassland,-466.17694,2002.0
NL,4.C.2 - Land converted to grassland,-513.51785,2010.0
NL,4.C.2 - Land converted to grassland,-359.11978,2015.0
NL,4.C.2 - Land converted to grassland,-330.50734,2016.0
NL,4.G - Harvested Wood Products,-68.58151,1990.0
HU,4.A - Forest Land,-3453.3739,1992.0
HU,4.A - Forest Land,-6461.47988,1994.0
HU,4.A - Forest Land,-3015.9596,2006.0
HU,4.A - Forest Land,-3534.0221,2011.0
HU,4.A.2 - Land converted to forest land,-462.84952,1991.0
HU,4.A.2 - Land converted to forest land,-1700.35378,2010.0
HU,4.A.2 - Land converted to forest land,-1681.84233,2011.0
HU,4.B - Cropland,-27.68533,1995.0
HU,4.B - Cropland,-194.17356,2000.0
HU,4.B - Cropland,-156.14066,2001.0
HU,4.B.1 - Cropland remaining cropland,-413.52268,2003.0
HU,4.B.1 - Cropland remaining cropland,-472.90429,2010.0
HU,4.C - Grassland,-270.80516,2004.0
HU,4.C - Grassland,-268.03328,2014.0
HU,4.C - Grassland,-78.8752,2017.0
HU,4.C - Grassland,-103.04069,2020.0
HU,4.C.1 - Grassland remaining grassland,-104.92717,2000.0
HU,4.C.1 - Grassland remaining grassland,-121.81616,2001.0
HU,4.C.1 - Grassland remaining grassland,-203.62786,2004.0
HU,4.C.1 - Grassland remaining grassland,-235.08874,2006.0
HU,4.C.1 - Grassland remaining grassland,-266.84845,2009.0
HU,4.C.1 - Grassland remaining grassland,-240.58002,2015.0
HU,4.C.1 - Grassland remaining grassland,-165.42657,2020.0
HU,4.D.2 - Land converted to wetlands,-1.52033,2015.0
HU,4.D.2 - Land converted to wetlands,-2.1484,2018.0
HU,4.D.2 - Land converted to wetlands,-2.94794,2022.0
HU,4.G - Harvested Wood Products,-81.06504,1991.0
HU,4.G - Harvested Wood Products,-55.29075,1994.0
HU,4.G - Harvested Wood Products,-182.82709,2004.0
HU,4.G - Harvested Wood Products,-253.79811,2014.0
LT,4.A - Forest Land,-4202.6386,2003.0
LT,4.A - Forest Land,-4074.26721,2004.0
LT,4.A - Forest Land,-8472.25716,2013.0
LT,4.A.1 - Forest Land remaining forest land,-4757.02186,2018.0
LT,4.A.1 - Forest Land remaining forest land,-4502.27692,2019.0
LT,4.A.1 - Forest Land remaining forest land,-4575.56663,2021.0
LT,4.A.2 - Land converted to forest land,-740.25803,1994.0
LT,4.A.2 - Land converted to forest land,-711.66112,2004.0
LT,4.A.2 - Land converted to forest land,-757.41674,2008.0
LT,4.A.2 - Land converted to forest land,-961.8564,2019.0
LT,4.A.2 - Land converted to forest land,-992.72964,2020.0
LT,4.B.1 - Cropland remaining cropland,-893.41765,2019.0
LT,4.B.1 - Cropland remaining cropland,-1226.66149,2020.0
LT,4.B.1 - Cropland remaining cropland,-1411.98473,2022.0
LT,4.C - Grassland,-1107.18908,1994.0
LT,4.C.2 - Land converted to grassland,-2408.48993,1993.0
LT,4.C.2 - Land converted to grassland,-2670.9264,1994.0
LT,4.C.2 - Land converted to grassland,-3375.71078,1999.0
LT,4.C.2 - Land converted to grassland,-3683.87338,2000.0
LT,4.C.2 - Land converted to grassland,-3917.54773,2002.0
LT,4.C.2 - Land converted to grassland,-3417.03691,2008.0
LT,4.C.2 - Land converted to grassland,-4026.14038,2010.0
LT,4.G - Harvested Wood Products,-651.54204,1994.0
LT,4.G - Harvested Wood Products,-941.90809,1997.0
LT,4.G - Harvested Wood Products,-844.69099,1999.0
LT,4.G - Harvested Wood Products,-1204.99531,2006.0
NO,4.A - Forest Land,-14162.18383,1992.0
NO,4.A - Forest Land,-15658.90376,1993.0
NO,4.A - Forest Land,-13266.19019,2019.0
NO,4.A.1 - Forest Land remaining forest land,-13955.92725,1991.0
NO,4.A.1 - Forest Land remaining forest land,-16687.23402,1995.0
NO,4.A.1 - Forest Land remaining forest land,-25464.3008,2004.0
NO,4.A.1 - Forest Land remaining forest land,-22466.29948,2006.0
NO,4.A.1 - Forest Land remaining forest land,-29257.08145,2008.0
NO,4.A.1 - Forest Land remaining forest land,-30334.38396,2010.0
NO,4.A.2 - Land converted to forest land,-424.01287,1993.0
NO,4.A.2 - Land converted to forest land,-482.69098,2004.0
NO,4.A.2 - Land converted to forest land,-712.08982,2014.0
NO,4.A.2 - Land converted to forest land,-780.78221,2018.0
NO,4.A.2 - Land converted to forest land,-803.29923,2022.0
NO,4.C - Grassland,-142.78904,1990.0
NO,4.C - Grassland,-217.99868,2017.0
NO,4.C.1 - Grassland remaining grassland,-183.84857,1991.0
NO,4.C.1 - Grassland remaining grassland,-171.49167,1995.0
NO,4.C.1 - Grassland remaining grassland,-193.81895,2003.0
NO,4.C.1 - Grassland remaining grassland,-225.91966,2008.0
NO,4.C.1 - Grassland remaining grassland,-320.08314,2014.0
NO,4.G - Harvested Wood Products,-708.29,1998.0
NO,4.G - Harvested Wood Products,-513.69,2022.0
IE,4.A - Forest Land,-2237.03574,1992.0
IE,4.A - Forest Land,-2972.89364,2011.0
IE,4.A - Forest Land,-3449.80324,2014.0
IE,4.A - Forest Land,-4080.83748,2015.0
IE,4.A.2 - Land converted to forest land,-1117.3088,1993.0
IE,4.A.2 - Land converted to forest land,-3098.25203,2005.0
IE,4.A.2 - Land converted to forest land,-4168.27622,2014.0
IE,4.B - Cropland,-48.62679,1991.0
IE,4.B - Cropland,-48.93833,1996.0
IE,4.B - Cropland,-113.16116,2010.0
IE,4.B.1 - Cropland remaining cropland,-49.52267,1992.0
IE,4.B.1 - Cropland remaining cropland,-69.10618,2011.0
IE,4.B.1 - Cropland remaining cropland,-142.37257,2019.0
IE,4.G - Harvested Wood Products,-789.71906,1996.0
IE,4.G - Harvested Wood Products,-793.87406,1997.0
IE,4.G - Harvested Wood Products,-809.01314,2020.0
LU,4.A - Forest Land,-121.04859,1991.0
LU,4.A - Forest Land,-570.79431,1995.0
LU,4.A - Forest Land,-639.6089,2001.0
LU,4.A - Forest Land,-499.72707,2016.0
LU,4.A - Forest Land,-648.03018,2021.0
LU,4.A - Forest Land,-693.31456,2022.0
LU,4.A - Forest Land,-618.92429,2023.0
LU,4.A.1 - Forest Land remaining forest land,-598.55896,2005.0
LU,4.A.1 - Forest Land remaining forest land,-681.89333,2022.0
LU,4.A.2 - Land converted to forest land,-43.16485,1991.0
LU,4.A.2 - Land converted to forest land,-43.21331,1992.0
LU,4.A.2 - Land converted to forest land,-43.34038,1993.0
LU,4.A.2 - Land converted to forest land,-43.69251,1996.0
LU,4.A.2 - Land converted to forest land,-41.34836,2001.0
LU,4.A.2 - Land converted to forest land,-40.80222,2002.0
LU,4.A.2 - Land converted to forest land,-26.25898,2013.0
LU,4.B - Cropland,-5.40629,2013.0
LU,4.B - Cropland,-73.75674,2020.0
LU,4.B.1 - Cropland remaining cropland,-3.86437,2009.0
LU,4.C - Grassland,-64.50866,2000.0
LU,4.C - Grassland,-45.4932,2006.0
LU,4.C - Grassland,-35.3774,2011.0
LU,4.C - Grassland,-17.16658,2016.0
LU,4.C.2 - Land converted to grassland,-68.47342,1996.0
LU,4.C.2 - Land converted to grassland,-65.451,1998.0
LU,4.C.2 - Land converted to grassland,-64.50866,2000.0
LU,4.C.2 - Land converted to grassland,-7.24875,2019.0
LU,4.C.2 - Land converted to grassland,-6.34679,2020.0
LU,4.G - Harvested Wood Products,-17.69022,2005.0
LU,4.G - Harvested Wood Products,-20.84484,2014.0
LU,4.G - Harvested Wood Products,-4.89911,2020.0
PL,4.A - Forest Land,-26416.37888,1991.0
PL,4.A - Forest Land,-22176.25049,1995.0
PL,4.A - Forest Land,-39461.56308,2003.0
PL,4.A - Forest Land,-43993.18985,2006.0
PL,4.A - Forest Land,-36642.76783,2009.0
PL,4.A - Forest Land,-40219.17807,2011.0
PL,4.A - Forest Land,-42996.98761,2013.0
PL,4.A - Forest Land,-40732.32318,2017.0
PL,4.A - Forest Land,-21229.60452,2019.0
PL,4.A.1 - Forest Land remaining forest land,-10033.10562,1994.0
PL,4.A.1 - Forest Land remaining forest land,-35219.09772,2000.0
PL,4.A.1 - Forest Land remaining forest land,-26944.59401,2001.0
PL,4.A.1 - Forest Land remaining forest land,-34232.61072,2007.0
PL,4.A.1 - Forest Land remaining forest land,-33655.75032,2009.0
PL,4.A.2 - Land converted to forest land,-1595.28088,1993.0
PL,4.A.2 - Land converted to forest land,-1473.05243,1994.0
PL,4.A.2 - Land converted to forest land,-1883.03401,2000.0
PL,4.A.2 - Land converted to forest land,-2268.97826,2001.0
PL,4.A.2 - Land converted to forest land,-3001.89211,2011.0
PL,4.B - Cropland,-3545.52841,1993.0
PL,4.B - Cropland,-3525.88375,1994.0
PL,4.B - Cropland,-3518.87171,2002.0
PL,4.B - Cropland,-3201.4351,2019.0
PL,4.B.1 - Cropland remaining cropland,-3791.46356,1992.0
PL,4.B.1 - Cropland remaining cropland,-3770.30589,1993.0
PL,4.B.1 - Cropland remaining cropland,-3700.4496,1997.0
PL,4.B.1 - Cropland remaining cropland,-3617.54229,2003.0
PL,4.B.1 - Cropland remaining cropland,-3437.18269,2011.0
PL,4.B.1 - Cropland remaining cropland,-3322.71883,2022.0
PL,4.C - Grassland,-136.4169,2019.0
PL,4.C.2 - Land converted to grassland,-1133.29905,1992.0
PL,4.C.2 - Land converted to grassland,-940.65123,1996.0
PL,4.C.2 - Land converted to grassland,-906.29493,2002.0
PL,4.C.2 - Land converted to grassland,-760.56211,2006.0
PL,4.C.2 - Land converted to grassland,-678.78174,2011.0
PL,4.C.2 - Land converted to grassland,-677.28194,2012.0
PL,4.C.2 - Land converted to grassland,-674.59336,2013.0
PL,4.E.1 - Settlements remaining settlements,-226.79408,2018.0
PL,4.G - Harvested Wood Products,-668.59328,1992.0
PL,4.G - Harvested Wood Products,-3462.8136,2009.0
IS,4.A - Forest Land,-64.74013,1997.0
IS,4.A - Forest Land,-95.45078,2001.0
IS,4.A - Forest Land,-114.69723,2003.0
IS,4.A - Forest Land,-359.91629,2013.0
IS,4.A - Forest Land,-432.62684,2016.0
IS,4.A - Forest Land,-504.69424,2020.0
IS,4.A.1 - Forest Land remaining forest land,-2.19514,1993.0
IS,4.A.1 - Forest Land remaining forest land,-2.25132,1994.0
IS,4.A.1 - Forest Land remaining forest land,-6.18974,2001.0
IS,4.A.1 - Forest Land remaining forest land,-121.42459,2013.0
IS,4.A.1 - Forest Land remaining forest land,-134.97747,2020.0
IS,4.A.2 - Land converted to forest land,-74.78661,1999.0
IS,4.A.2 - Land converted to forest land,-84.17395,2000.0
IS,4.A.2 - Land converted to forest land,-203.9585,2011.0
IS,4.A.2 - Land converted to forest land,-371.2536,2019.0
IS,4.C.2 - Land converted to grassland,-159.65061,2017.0
IS,4.G - Harvested Wood Products,-0.06654,2012.0
IS,4.G - Harvested Wood Products,-0.0771,2018.0
IS,4.G - Harvested Wood Products,-0.01413,2021.0
LV,4.A - Forest Land,-8973.62029,2007.0
LV,4.A - Forest Land,-4752.19547,2013.0
LV,4.A - Forest Land,-4950.8893,2017.0
LV,4.A - Forest Land,-2594.61756,2020.0
LV,4.A.1 - Forest Land remaining forest land,-17014.20075,1990.0
LV,4.A.1 - Forest Land remaining forest land,-17783.70669,1991.0
LV,4.A.1 - Forest Land remaining forest land,-8835.26505,2007.0
LV,4.A.1 - Forest Land remaining forest land,-4578.169,2013.0
LV,4.A.1 - Forest Land remaining forest land,-3038.91013,2016.0
LV,4.A.2 - Land converted to forest land,-56.38582,2000.0
LV,4.A.2 - Land converted to forest land,-75.86594,2002.0
LV,4.A.2 - Land converted to forest land,-138.35524,2007.0
LV,4.A.2 - Land converted to forest land,-186.15576,2017.0
LV,4.C.2 - Land converted to grassland,-121.87452,2001.0
LV,4.E - Settlements,-28.29959,1991.0
LV,4.E - Settlements,-25.21415,1994.0
LV,4.E - Settlements,-5.99739,1998.0
LV,4.E.1 - Settlements remaining settlements,-783.85675,2016.0
LV,4.G - Harvested Wood Products,-2295.52878,2002.0
LV,4.G - Harvested Wood Products,-2230.44777,2006.0
LV,4.G - Harvested Wood Products,-1320.71672,2007.0
PT,4.A - Forest Land,-2982.49188,1992.0
PT,4.A - Forest Land,-1137.45004,2019.0
PT,4.A.1 - Forest Land remaining forest land,-2115.94715,1994.0
PT,4.A.2 - Land converted to forest land,-1663.47265,1997.0
PT,4.A.2 - Land converted to forest land,-2220.98651,2014.0
PT,4.B.1 - Cropland remaining cropland,-119.87858,1995.0
PT,4.B.1 - Cropland remaining cropland,-43.1204,1998.0
PT,4.B.1 - Cropland remaining cropland,-159.68491,2000.0
PT,4.B.1 - Cropland remaining cropland,-247.62656,2006.0
PT,4.B.1 - Cropland remaining cropland,-263.11647,2013.0
PT,4.B.1 - Cropland remaining cropland,-539.01415,2023.0
PT,4.C - Grassland,-589.59151,1995.0
PT,4.C - Grassland,-2067.02097,2007.0
PT,4.C.1 - Grassland remaining grassland,-1196.64215,1991.0
PT,4.C.1 - Grassland remaining grassland,-2337.38538,2006.0
PT,4.C.1 - Grassland remaining grassland,-2243.22061,2008.0
PT,4.C.1 - Grassland remaining grassland,-1277.25496,2011.0
PT,4.C.1 - Grassland remaining grassland,-1632.86757,2021.0
PT,4.C.2 - Land converted to grassland,-344.71468,2013.0
PT,4.C.2 - Land converted to grassland,-341.23725,2018.0
PT,4.G - Harvested Wood Products,-1090.20396,1999.0
PT,4.G - Harvested Wood Products,-1185.23198,2002.0
IT,4.A - Forest Land,-27933.82638,1994.0
IT,4.A - Forest Land,-40994.01619,2020.0
IT,4.A - Forest Land,-54785.87844,2023.0
IT,4.A.1 - Forest Land remaining forest land,-34634.59287,2016.0
IT,4.A.2 - Land converted to forest land,-2802.47923,1990.0
IT,4.A.2 - Land converted to forest land,-7325.27141,2006.0
IT,4.A.2 - Land converted to forest land,-6753.53697,2015.0
IT,4.B - Cropland,-979.37077,2007.0
IT,4.B.1 - Cropland remaining cropland,-641.12974,1993.0
IT,4.B.1 - Cropland remaining cropland,-735.52671,2003.0
IT,4.B.1 - Cropland remaining cropland,-1056.77829,2004.0
IT,4.B.1 - Cropland remaining cropland,-1504.04026,2006.0
IT,4.C - Grassland,-3490.93155,2022.0
IT,4.C.1 - Grassland remaining grassland,-228.78641,2011.0
IT,4.C.2 - Land converted to grassland,-1022.77155,1994.0
IT,4.C.2 - Land converted to grassland,-2621.40328,2000.0
IT,4.C.2 - Land converted to grassland,-3792.59284,2005.0
IT,4.G - Harvested Wood Products,-318.2183,2009.0
IT,5.F.2 - Annual Change in Total Long-term C Storage,-401.43765,2014.0
IT,5.F.3 - Annual Change in Total Long-term C Storage in HWP Waste,-39.38066,2010.0
MT,4.A - Forest Land,-0.01224,1992.0
MT,4.A - Forest Land,-0.00872,1999.0
MT,4.A - Forest Land,-0.08126,2004.0
MT,4.A - Forest Land,-0.08175,2005.0
MT,4.A - Forest Land,-0.08273,2007.0
MT,4.A - Forest Land,-0.08576,2013.0
MT,4.A.1 - Forest Land remaining forest land,-0.01274,1991.0
MT,4.A.1 - Forest Land remaining forest land,-0.00529,2021.0
MT,4.A.2 - Land converted to forest land,-0.07432,2005.0
MT,4.A.2 - Land converted to forest land,-0.07885,2012.0
MT,4.A.2 - Land converted to forest land,-0.08014,2014.0
MT,4.A.2 - Land converted to forest land,-0.10264,2016.0
MT,4.B - Cropland,-3.26425,1992.0
MT,4.B - Cropland,-2.90014,1993.0
MT,4.B - Cropland,-2.04227,1996.0
MT,4.B - Cropland,-2.22595,2018.0
MT,4.B.1 - Cropland remaining cropland,-1.35773,1999.0
MT,4.B.1 - Cropland remaining cropland,-0.87461,2003.0
MT,4.B.1 - Cropland remaining cropland,-0.9139,2004.0
MT,4.B.1 - Cropland remaining cropland,-1.24912,2018.0
MT,4.B.2 - Land converted to cropland,-1.65155,1990.0
MT,4.B.2 - Land converted to cropland,-0.59861,1997.0
MT,4.B.2 - Land converted to cropland,-0.84477,2022.0
MT,4.C - Grassland,-13.90603,1991.0
MT,4.C - Grassland,-4.93971,2001.0
MT,4.C.1 - Grassland remaining grassland,-0.01311,2018.0
MT,4.C.2 - Land converted to grassland,-9.58557,1993.0
MT,4.C.2 - Land converted to grassland,-0.60453,2004.0
MT,4.C.2 - Land converted to grassland,-3.60994,2006.0
MT,4.C.2 - Land converted to grassland,-2.97762,2007.0
MT,4.C.2 - Land converted to grassland,-2.40736,2008.0
MT,4.C.2 - Land converted to grassland,-1.35401,2012.0
MT,4.D - Wetlands,-0.01415,2003.0
MT,4.D - Wetlands,-0.01415,2006.0
MT,4.D - Wetlands,-0.01415,2009.0
MT,4.D - Wetlands,-0.01352,2011.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,1997.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,2000.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,2003.0
MT,4.D.1 - Wetlands remaining wetlands,-0.0033,2006.0
MT,4.D.1 - Wetlands remaining wetlands,-0.01352,2013.0
MT,4.D.1 - Wetlands remaining wetlands,-0.01352,2016.0
MT,4.D.1 - Wetlands remaining wetlands,-0.01352,2019.0
MT,4.D.1 - Wetlands remaining wetlands,-0.01352,2022.0
MT,4.D.2 - Land converted to wetlands,-0.01085,1990.0
RO,4.A - Forest Land,-28421.6472,1991.0
RO,4.A - Forest Land,-30402.20621,1995.0
RO,4.A - Forest Land,-29445.29826,2003.0
RO,4.A - Forest Land,-28993.96025,2004.0
RO,4.A.1 - Forest Land remaining forest land,-28098.09291,1993.0
RO,4.A.1 - Forest Land remaining forest land,-27746.03955,1996.0
RO,4.A.1 - Forest Land remaining forest land,-28721.92945,2005.0
RO,4.A.1 - Forest Land remaining forest land,-27884.6013,2007.0
RO,4.A.1 - Forest Land remaining forest land,-28581.40457,2008.0
RO,4.A.1 - Forest Land remaining forest land,-28786.08095,2009.0
RO,4.A.1 - Forest Land remaining forest land,-28498.56349,2010.0
RO,4.A.1 - Forest Land remaining forest land,-26520.01929,2013.0
RO,4.A.1 - Forest Land remaining forest land,-26819.34158,2020.0
RO,4.A.1 - Forest Land remaining forest land,-27417.71984,2023.0
RO,4.B - Cropland,-2038.79652,1991.0
RO,4.B - Cropland,-2128.08433,1998.0
RO,4.B - Cropland,-2012.56744,2001.0
RO,4.B - Cropland,-13156.96712,2018.0
RO,4.B - Cropland,-15171.83138,2021.0
RO,4.B.1 - Cropland remaining cropland,-576.72802,1990.0
RO,4.B.1 - Cropland remaining cropland,-576.69468,2002.0
RO,4.B.1 - Cropland remaining cropland,-576.69468,2005.0
RO,4.B.1 - Cropland remaining cropland,-4880.26945,2015.0
RO,4.B.1 - Cropland remaining cropland,-4420.40766,2017.0
RO,4.B.2 - Land converted to cropland,-1538.48261,1997.0
RO,4.B.2 - Land converted to cropland,-1457.77259,2003.0
RO,4.B.2 - Land converted to cropland,-1456.96388,2004.0
RO,4.B.2 - Land converted to cropland,-5619.85465,2011.0
RO,4.B.2 - Land converted to cropland,-6097.4237,2012.0
RO,4.B.2 - Land converted to cropland,-10037.19499,2019.0
RO,4.C - Grassland,-481.77939,2019.0
RO,4.C.1 - Grassland remaining grassland,-340.15482,1998.0
RO,4.C.1 - Grassland remaining grassland,-271.49371,2012.0
RO,4.C.1 - Grassland remaining grassland,-2839.60558,2017.0
RO,4.C.2 - Land converted to grassland,-19.60277,2018.0
RO,4.D - Wetlands,-123.38258,1992.0
RO,4.D - Wetlands,-371.41692,2013.0
RO,4.D - Wetlands,-248.29718,2023.0
RO,4.D.1 - Wetlands remaining wetlands,-3.30087,1997.0
RO,4.D.1 - Wetlands remaining wetlands,-3.30087,2000.0
RO,4.D.1 - Wetlands remaining wetlands,-3.30087,2003.0
RO,4.D.2 - Land converted to wetlands,-121.38013,1993.0
RO,4.D.2 - Land converted to wetlands,-127.79532,1999.0
RO,4.D.2 - Land converted to wetlands,-132.39625,2001.0
RO,4.D.2 - Land converted to wetlands,-135.65012,2004.0
RO,4.D.2 - Land converted to wetlands,-272.99961,2021.0
RO,4.F - Other Land,-29.99512,1992.0
RO,4.F - Other Land,-19.77306,2001.0
RO,4.F - Other Land,-28.60479,2006.0
RO,4.F - Other Land,-68.97447,2008.0
RO,4.F.2 - Land converted to other land,-29.99715,1993.0
RO,4.F.2 - Land converted to other land,-29.99715,1996.0
RO,4.F.2 - Land converted to other land,-29.99715,1999.0
RO,4.F.2 - Land converted to other land,-26.79434,2023.0
RO,4.G - Harvested Wood Products,-1242.32842,2009.0
LT,4.A - Forest Land,-8646.81829,2000.0
LT,4.A - Forest Land,-6107.83316,2001.0
LT,4.A - Forest Land,-5629.95479,2021.0
LT,4.A.1 - Forest Land remaining forest land,-4283.88733,2007.0
LT,4.A.1 - Forest Land remaining forest land,-5024.5284,2016.0
LT,4.A.2 - Land converted to forest land,-738.94051,2007.0
LT,4.A.2 - Land converted to forest land,-753.29836,2009.0
LT,4.A.2 - Land converted to forest land,-920.37614,2018.0
